is_kelas,sentimen_3,date,text
0,NA,29/01/2017 10:08,"@agusyudhoyono @basuki_btp @aniesbaswedan
paslon lain baru sebatas mimpi https://t.co/aKPCLK8RJ5"
0,NA,29/01/2017 10:07,"Apakah takdir Allah tidak bisa mengalahkan Anda pak @aniesbaswedan ?
Bagaimana bisa Bapak takabur seperti itu?"
0,NA,29/01/2017 10:05,"@agusyudhoyono @basuki_btp @aniesbaswedan
wadooooh ... seperti itu mau memimpin DKI ? https://t.co/rZmTfYGjrO"
0,NA,29/01/2017 10:04,"Tapi jangan pakai data palsu ya pak @aniesbaswedan, sbb era skrg ini rakyat sgt mudah mendapat informasi yg benar. https://t.co/y227xHbg5N"
1,NA,29/01/2017 10:02,@Pendopo_Anies @aniesbaswedan  @JktMajuBersama @SohibAniesSandi @sandiuno @prabowo : Rebut Jakarta untuk selamatkan Indonesia! Coblos #3
1,NA,29/01/2017 10:01,@hnurwahid @aniesbaswedan @sandiuno niat insun vicks saya coblis no.3 allohuakbar..3x
0,NA,29/01/2017 10:01,"Bapak kenapa deh @aniesbaswedan seklian bemo aja pak, jangan tanggung2 degradasinya.. <ed><U+00A0><U+00BD><ed><U+00B8><U+0098> https://t.co/9SGvmj2kzt"
0,NA,29/01/2017 9:59,Siap sedia demi kebenaran &amp; keadilan. Jadikan Pastikan Yakinkan Pilihan Panutan Kepemimpinan @aniesbaswedan� https://t.co/V8liY0vrDV
0,NA,29/01/2017 9:57,Prabowo Subianto: Pilkada DKI Pertarungan Antara Benar Dan Tidak Benar https://t.co/K6lD87SXNN @basuki_btp @aniesbaswedan @AgusYudhoyono
1,NA,29/01/2017 9:56,"@sandiuno @aniesbaswedan 
Semoga sukses boss <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>"
-1,NA,29/01/2017 9:55,"@Bobrobson2000 @okezonenews @aniesbaswedan hahah hanya segitu mental tanding anda,blom apa2 dah nuduh orang lain curang#pecundang"
0,NA,29/01/2017 9:54,nunggu @aniesbaswedan menjawab pertanyaan ini -&gt; https://t.co/MBaBXghzz6
0,NA,29/01/2017 9:54,@aniesbaswedan @MataNajwa Habib Rizieq @habibthink dan laskarnya ga ikutan nonton? Atau cuma ga keliatan di foto?
-1,NA,29/01/2017 9:51,@kompascom Kita juga tertawa Pak @basuki_btp Simpatik orang semakin hilang pd @aniesbaswedan gara2 cara2 dia menyerang org sprt ANAK TK <ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+0085
0,NA,29/01/2017 9:50,Bang @pandji @aniesbaswedan @sandiuno apa benar ini pernyataannya? Hanya kecurangan yg bikin kalah? https://t.co/dFU0xW1kiy
0,NA,29/01/2017 9:50,"Mas @aniesbaswedan @sandiuno ini beneran? 
https://t.co/3TAADDlwI9"
1,NA,29/01/2017 9:50,@hnurwahid @aniesbaswedan @sandiuno Aamiin Ya Allah semoga di ijabah sama Allah dan semoga Amanah dan menjaga perdamaian di jkt
0,NA,29/01/2017 9:47,Mas @aniesbaswedan jika subsidi transjakarta utk belanja angkot bukankah ini akan nambah kemacetan? @sandiuno @kompascom @korantempo
0,NA,29/01/2017 9:47,"@sandiistimewa @KPK_RI @aniesbaswedan emang kayak elo asal cuap,,hehe .. noooh ada lagi si Rizieq bebuat Mesum..."
0,NA,29/01/2017 9:46,@aniesbaswedan jgn Lupa janji itu hutang pak..!
0,NA,29/01/2017 9:45,"Hari ini serempak di 5 penjuru ibukota, para pendukung @aniesbaswedan dan @sandiuno bersepakat. Insya Allah Jakarta� https://t.co/ysEGkuBbDh"
0,NA,29/01/2017 9:44,"@kompascom loh pak @aniesbaswedan yang kotak-kotak itu awalnya baju pak de @jokowi lho, apa maksudnya itu?"
0,NA,29/01/2017 9:42,@duplolilo @RennyFernandez @kalijodo @psi_id @aniesbaswedan kalau msh ada warung remeng2 yg bangun dedek dedeknya <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
0,NA,29/01/2017 9:40,Mungkin @aniesbaswedan harus paham dengan membangun infrastruktur yang baik juga terbangun juga manusianya ;) https://t.co/fs3RG0XF2O
0,NA,29/01/2017 9:40,@kompascom kena blocked <ed><U+00A0><U+00BD><ed><U+00B1><U+0089>@aniesbaswedan<ed><U+00A0><U+00BD><ed><U+00B1><U+0088>. Inilah program ok oc...@sandiuno...<U+270C><ed><U+00A0><U+00BD><ed><U+00B8><U+0080> https://t.co/tZKkEOwOZf
-1,NA,29/01/2017 9:39,Mari kita pulang kan si Anies @aniesbaswedan @SuaraAnies ke Arab sama si Rijik. Dasar rasis.
-1,NA,29/01/2017 9:36,@iwn_beat @pandji @aniesbaswedan @basuki_btp ia lah kali bos... Gak bakalan di keluarin daei mentri kalo mimpinnya beres mah... Logika bos
1,NA,29/01/2017 9:35,"Abi nya bang @ItsRR dukung pak @aniesbaswedan &amp; @sandiuno 
#SemuaCoblosAniesSandi 
#AniesSandiOkOce 
cc� https://t.co/hWC2mg69Mj"
0,NA,29/01/2017 9:34,@detikcom nah pak @aniesbaswedan bacalah agar paham....
0,NA,29/01/2017 9:34,Ga jauh beda sama program yang ditawarkan @aniesbaswedan dan @sandiuno . Beda hanya kemasannya aja . Yg satu pakai� https://t.co/QaTch7lUAv
0,NA,29/01/2017 9:30,"@aniesbaswedan menyejukan &amp; mencerahkan, barakallahu fiik pak Anis"
0,NA,29/01/2017 9:29,"@DivHumasPolri @kpudki tolong ditertibkan dong, paslon 2 kampanye menggangu ketertiban lalin cc: @pandji @sandiuno� https://t.co/6GCrkJLm4L"
0,NA,29/01/2017 9:28,"Bang @aniesbaswedan skrg pny usaha travel?
""@kompascom: Ahok Tertawa Dengar Anies Siap Memulangkannya ke Belitung. https://t.co/fbOYFudyzq"""
0,NA,29/01/2017 9:28,"Betul  @prabowo, Pengalaman Pahit 2014 yg DICURANGI semoga tidak TERULANG.

INGAT mereka AHLI dlm TRIK MAIN CURANG.� https://t.co/Etsi08XMO3"
-1,NA,29/01/2017 9:27,"@Takviri tandanya @aniesbaswedan gak siap untuk kalah,biasanya yg teriak2 gitu                     malah yg curang"
-1,NA,29/01/2017 9:25,@jokoanwar @DianOnno @okezonenews tengil banget si @aniesbaswedan ketahuan aslinya sekarang
0,NA,29/01/2017 9:24,"Today.. Bersama si manis &amp; smart, Bpk @aniesbaswedan <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C> #MajuBersama @hnurwahid <U+270B><U+270B><U+270B> #SalamBersama #No3� https://t.co/IJGU5X5ENP"
0,NA,29/01/2017 9:22,@kompascom kebiasaan @aniesbaswedan main kayu nih jdnya semua dicurigai
1,NA,29/01/2017 9:21,@aniesbaswedan bapak harus menang jadi gubernur Jakarta demi Islam dan para ulama di Jakarta.. InsyaAllah damai dan sejahtera
0,NA,29/01/2017 9:18,Tok Tok Tok... Pak #AHY di rumah? Izin bertamu @AgusYudhoyono! #apung #geser @aniesbaswedan @sandiuno @basuki_btp� https://t.co/CeyQWrvnSG
0,NA,29/01/2017 9:17,@kompascom apakah ini artinya @aniesbaswedan nggak terima kalau kalah?
0,NA,29/01/2017 9:15,Walah mental @aniesbaswedan kok jadi begini. Ada yang bisa bantu? https://t.co/q9U5OT51Pe
0,NA,29/01/2017 9:13,@yosproperty @TetapAhokDjarot pak @aniesbaswedan kalo kalah mau pulang kemana? Yg rekrut bakal mikir bangkrut <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081> #BangkrutBandar
0,NA,29/01/2017 9:12,@Gerindra @prabowo @aniesbaswedan @sandiuno @JktMajuBersama  masih ada waktu. teliti bansos pemda. teliti DPT. pastikan saksi pegang DPT.
0,NA,29/01/2017 9:11,@aniesbaswedan @feryfarhati @MutiaraBaswedan nggak usah saling buruk satu sama yg lain. Yg benar pilihan kalian sendiri lah tuuh.
0,NA,29/01/2017 9:10,"Bu @feryfarhati setia mendampingi mas @aniesbaswedan keliling di banyak titik kampanye akbar
#SemuaCoblosAniesSandi� https://t.co/r29CsJv9RY"
0,NA,29/01/2017 9:08,Yeeeeeeyyy.. <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><U+270B><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0099><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> @aniesbaswedan @sandiuno @prabowo @msi_sohibuliman @hnurwahid @MardaniAliSera @adangdaradjatun� https://t.co/kYXhO80GPJ
-1,NA,29/01/2017 9:07,@TsamaraDKI no 3 baru keliatan tanduk nya...dah ilang yg dikoar2in selama ini yaitu akhlak nya...tinggal napsu jd gubernur @aniesbaswedan
-1,NA,29/01/2017 9:06,@aniesbaswedan peringkat no 22 masih ingat ga pak.. ? Pantasan diganti sama jokowi <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
0,NA,29/01/2017 9:05,"@jokoanwar @aniesbaswedan bukan lg akademisi yg santun nam bersahaja, dia skrg politis dg strategi yg buruk dan tak santun"
-1,NA,29/01/2017 9:05,"Dan satu lagi, buku-buku bapak selama ini bagus,hanya saya merasa sedikit berbanding terbalik dengan bapak yang sekarang @aniesbaswedan"
0,NA,29/01/2017 9:03,@aniesbaswedan Siippp...Tp jgn trll prcy team sukses mas. Jgn smp bsk acr kandidat lain org2 ini jg yg mncl berarti team cr org bayaran....
0,NA,29/01/2017 9:02,"@firrywahid @okezonenews OMG--&gt;@aniesbaswedan saya ktp DKI Jakarta belum menentukan pilihan loh Pak, kok Bpk sudah yakin menang.."
0,NA,29/01/2017 9:02,"Pak @aniesbaswedan saya cuma ingin mengingatkan, karena yakin bapak sangat paham ini. Jabatan itu amanah ya pak"
0,NA,29/01/2017 9:00,"@aniesbaswedan @sandiuno @TsamaraDKI 
Mantabs, istilah baru buat P'Anies.
Bisa jadi Ahok kalah kayak Hillary Clinto� https://t.co/AXL6pUpnjF"
0,NA,29/01/2017 9:00,@aniesbaswedan saestu menika panjenengan Dimas? https://t.co/t4UWy0Xgzz
-1,NA,29/01/2017 8:59,Mulai playing victim @aniesbaswedan.. memalukann. https://t.co/hfyzyR95Gd
0,NA,29/01/2017 8:58,@kurawa @cadarmerah oh...Semuanya palsu ya...Topeng belaka....Oh @aniesbaswedan ..kesombonganmu akan menjatuhkanmu
-1,NA,29/01/2017 8:57,Pak @aniesbaswedan ini benar pernyataan anda? Udah sebar bau amis aja pak? Sebar bibit ketidak percayaan pd sistem https://t.co/slHowXBH2c
0,NA,29/01/2017 8:56,"@elpianaTurnip @yunartowijaya Jangan2 Justru Saat Ini-lah @aniesbaswedan dan @sylviana_murni tunjukkan ""JATI DIRI"" se-SUNGGUH-nya ""KONTRAS"""
1,NA,29/01/2017 8:54,"@aniesbaswedan mantap lanjutkan pak,,,semangat terus."
0,NA,29/01/2017 8:53,"Beda Data?
Kadung terlanjur, maju terus aja deh. Kan Nggak enak mundur ditengah jln. 
@aniesbaswedan 
#Tape 
https://t.co/qbBuq2JZCX"
1,NA,29/01/2017 8:52,"@aniesbaswedan tetap semangat pak
. Walau ahokers pada sinis.."
0,NA,29/01/2017 8:51,Ayoo gelorakan!...tidak boleh ada main curang dalam #pilkadadki2017 @AgusYudhoyono @aniesbaswedan @basuki_btp https://t.co/NzdYUk4hiw
-1,NA,29/01/2017 8:51,"Jadi menteri aja anda gagal fan dipecat, harap belajar malu pak @aniesbaswedan https://t.co/6gG3xnlhjH"
-1,NA,29/01/2017 8:50,Mentri pecatan aja belagu ya pak @aniesbaswedan .. Masih calon gubernur aja sombong banget. Disgusting. https://t.co/vOtAybFP3U
0,NA,29/01/2017 8:49,"https://t.co/YoC8ua8IUC &lt;&lt;&lt; GUE MAH KAGAK PERLU GELAR DOKTOR UNTUK BISA NGOMONG SEPERTI @aniesbaswedan.  Nies, anies, anda sangat memilukan."
0,NA,29/01/2017 8:48,"Yg paling parah adlh org yg udah mncari alasan/mmburukan org lain utk menutupi jk dia kalah, pdhl pertandingan blum dimulai. @aniesbaswedan"
0,NA,29/01/2017 8:47,"Supaya fair @NajwaShihab seharusnya juga menekan prof @aniesbaswedan dgn pertanyaan : ""jadi Anda setuju bahwa begadang boleh saja perlunya"""
0,NA,29/01/2017 8:47,@CH_chotimah @aniesbaswedan paslon 3 koq jadi lebih nyinyir dibanding paslon 1? Apa mulai ada indikasi kalah?
0,NA,29/01/2017 8:45,"@aniesbaswedan itulah aslinya....benar kata org, kekuasaan bisa bkn org jd hilang ingatan https://t.co/B6bQUkNIkY"
0,NA,29/01/2017 8:44,@aniesbaswedan Di ACARA siang tadi SEPAKAT nggak mas mau mem-PULKAM-kan SiAH-OK@basuki_btp atau Justru mas@aniesbaswedan PULKAM duluan?
1,NA,29/01/2017 8:44,@aniesbaswedan sukses pak dan saya yakin bapak menang di pilkada nanti semanggatt pak #salambersama
0,NA,29/01/2017 8:43,"Makin kesini makin keliatan bagaimana ambisiusnya @aniesbaswedan jadi DKI-1.. Kalau AHY yang ambisius bokap sama orang dibelakangnya. ("",)"
1,NA,29/01/2017 8:42,@aniesbaswedan sukses pak. <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>
-1,NA,29/01/2017 8:40,"Pokok ee, maju Nggak peduli salah, wong. selama Ini salah kok, makanya didepak dari Menteri. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
@aniesbaswedan 
https://t.co/ggJM8Gi6ln"
-1,NA,29/01/2017 8:39,@chicohakim @aniesbaswedan @kompascom @AhokDjarot Kasian org berpendidikan kok gitu? Ada yg tau persis apa itu aslinya Anis yg santun?
0,NA,29/01/2017 8:38,Mantap memang mantan Mendikbud kita ini... artinya kalo paslon lain menang ya pasti curang. Gitu kan pak� https://t.co/s5aQ2jvmiS
0,NA,29/01/2017 8:36,@sandiuno @EfieyTya @aniesbaswedan Nyatanya Jkt Milik Taipan ahoker
0,NA,29/01/2017 8:35,"Tdk sempat menunggu Gub @aniesbaswedan di Gor Soemantri, krn harus mnjemput ibu-ibu yang di Gor Remaja Jakarta Utara #semuaCoblosAniesSandi"
0,NA,29/01/2017 8:32,Colek @aniesbaswedan @sandiuno jubir @pandji https://t.co/sKmeivu1jt
0,NA,29/01/2017 8:32,gimana pak @aniesbaswedan hehe https://t.co/pZGdhrIDxD
0,NA,29/01/2017 8:31,"@antonius_kris @psi_id @aniesbaswedan berarti,  kudu ditanyakan ke pak Anies. Menurut beliau, apa ukuran masyarakat yg bahagia."
1,NA,29/01/2017 8:30,"#SemuaCoblosAniesSandi
Pilih No. 3 #PilkadaDKI2017 
@JktMajuBersama
@aniesbaswedan &amp; @sandiuno
@Gerindra  @PKSejahtera @pandji 
Cc: @prabowo"
0,NA,29/01/2017 8:30,Orang cerdas pilih anis - sandi @IndraJPiliang @aniesbaswedan @fadlizon @Fahrihamzah https://t.co/Al2GX5Jg6N
0,NA,29/01/2017 8:28,@chicohakim @aniesbaswedan @kompascom alhamdulillah ada pilkada. Jd tahu sebenarnya anies
0,NA,29/01/2017 8:27,@aniesbaswedan: Kami bkan PENANTANG ptahana tp kmi PENGGANTI ptahana. mulai nafsu frustrasi Jgn nggege mongso sdh ginaris @triwul82 RT y hhh
1,-1,29/01/2017 8:23,@Ivan23683770 AHY keliatannya lebih baik drpd @aniesbaswedan . tp si pepo yg diblkg layar bikin.... kesimpulannya:cuma ahok yg layak dipilih
0,NA,29/01/2017 8:23,@kompascom hai pak @aniesbaswedan jika anda TER LA LU ngotot buat jadi pemimpin mk percayalah kehancuran akan TER LA LU segera untuk terjadi
0,NA,29/01/2017 8:22,"Nah @aniesbaswedan lupa baca UU ternyata. Jgn asal ngomong wedan... Aku tau kamu gak sebodoh itu, tp jgn pula yg pe� https://t.co/oV8zcpW84t"
0,NA,29/01/2017 8:21,"Mantap!, kalau tak betul kalian memang betul2 tongkol ya? @aniesbaswedan @sandiuno. Bro @Reiza_Patters saksinya. :) https://t.co/YOY6RK9pzA"
0,NA,29/01/2017 8:18,Alhamdulillah. Dari Tokoh yg turut mendukung @aniesbaswedan dan @sandiuno sudah bs di tebak kapasitas dan kapabilit� https://t.co/7YBOmgQiaN
0,NA,29/01/2017 8:16,"Siapakah @aniesbaswedan ? Oleh Emmy Hafild
""... seorang bunglon mampu memimpin Jakarta?""  colek @pandji"
0,NA,29/01/2017 8:14,Terakhir yang kampanye bilang spt itu ..kalah. Tuhan tak suka sifat takabur Pak @aniesbaswedan . https://t.co/9FTvz53Azd
0,NA,29/01/2017 8:13,@triwul82 jgan jumawah mas @aniesbaswedan jk 2 th di kabinet kerja reputasi bagus rasa2@ mustahil jkw-jk lengserkan anda. Bkan gt bkan ? Hhh
0,NA,29/01/2017 8:12,"Pak, @aniesbaswedan itu udh tua, udh pernah menteri 1 tahun lebih, @sandiuno jg udh tua, jago olahraga. Semua tau k� https://t.co/C2o6jKjNfp"
0,NA,29/01/2017 8:12,@aniesbaswedan @pandji Setuju bingittttt..... https://t.co/uUhFZvaG4R
0,NA,29/01/2017 8:12,"@CH_chotimah @aniesbaswedan @holanhata mbak propicnya bikin mau muntah, bs tlg ganti lg? Mau monyet atau yg lain gpp"
0,NA,29/01/2017 8:10,Cc @aniesbaswedan @sandiuno masak kampanye hari gini masih pake cara2 kuno...kecuali anda pemain baru di politik...� https://t.co/LSTbpJ5GaB
0,NA,29/01/2017 8:08,Indonesia Mengajar adalah gerakan relawan yg sangat inspiratif yg digagas @aniesbaswedan bukan relawan politik peng� https://t.co/3NdqcskWmu
0,NA,29/01/2017 8:08,Pasangan serasi enak dilihatnya Pak @aniesbaswedan dan ibu .. #SemuaCoblosAniesSandi @PKSJakarta https://t.co/3pAn8P9DJ4
0,NA,29/01/2017 8:06,Indonesia Mengajar adalah bukti @aniesbaswedan berbakti kepada Indonesia selama ini. Bekerja dengan gagasan yg visi� https://t.co/DY9xy75kwE
-1,NA,29/01/2017 8:04,@bongkar Benar banget..@aniesbaswedan yg terkenal SANTUN..dan MENDIDIK..demi ingin menjadi Gub DKI..BERUBAH menjadi Emosional &amp; PENCEMOOH
0,NA,29/01/2017 8:03,@sasa_feriska kafir nurut pendapatmu mbak... @aniesbaswedan
0,NA,29/01/2017 8:02,@kompascom @aniesbaswedan @sandiuno @prabowo emang kita mau perang lagi ya ?? Bahasanya seperti Indonesia mau ada perang dunia saja
1,NA,29/01/2017 8:01,"Wih, insya allah pak @aniesbaswedan pimpin dki jakarta #SemuaCoblosAniesSandi https://t.co/zflwQraXpd"
-1,NA,29/01/2017 8:00,"@Prily_semarang Indonesia butuh org waras,yg ga buta,saking cintanya sama sikafir,lupa KLO udh dibohongin@iwanfals @aniesbaswedan"
0,NA,29/01/2017 8:00,@DadungKawuk @aniesbaswedan nanti di buat UU biar lebih kuat #SemuaCoblosAniesSandi
0,NA,29/01/2017 8:00,@VivaRevolusi @aniesbaswedan jgn melucu ah. Mosok anda tuduh anis korupsi tapi ga pernah demo ahok.
0,NA,29/01/2017 7:59,@sasa_feriska @rachmanarief575 @yunartowijaya @aniesbaswedan smua org tau saksinya abal2 ama bodong <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+
0,NA,29/01/2017 7:58,"@I5H4K @sasa_feriska <ed><U+00A0><U+00BD><ed><U+00B1><U+0089>@revansianturi1 @habibthink @pandji @aniesbaswedan satu kata saja ""jleb"""
0,NA,29/01/2017 7:58,"@CiplukCarlita @aniesbaswedan ah, kakak. Begitu deh <ed><U+00A0><U+00BD><ed><U+00B8><U+0091>"
0,NA,29/01/2017 7:58,@sutowijoyyoo @aniesbaswedan @sandiuno jgn lupa ajak #HabibRizieqGenit
0,NA,29/01/2017 7:57,@aniesbaswedan @sandiuno  dari Partai Idaman maaf ngak muat di sambung di sini
0,NA,29/01/2017 7:56,"Soal mas @pandji / perasaan (kecewa) nya, 
Soal Pak @aniesbaswedan atau apa benar karakter (licik) nya,tidak valid� https://t.co/FARZSYVxoB"
0,NA,29/01/2017 7:55,Ini dia satu lagi jadi bego @rickyanomali lantaran kepala Deket sama pantat..buahahahahaaaa... @iwanfals @aniesbaswedan
0,NA,29/01/2017 7:55,"Sebagai orang berpendidikan,  mantan rektor dan mantan menteri; you should've known better, @aniesbaswedan <ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092>"
0,NA,29/01/2017 7:54,"Sangat jelas, @aniesbaswedan dan @sandiuno yg paling menguasai problem yg terjadi di DKI."
0,NA,29/01/2017 7:53,"@ja_rar Mis, @aniesbaswedan di @MataNajwa kemarin, kalau Najwa tdk mencecar dia, bagaimana kita tahu sikapnya perihal Almaidah 51. Jd clear"
-1,NA,29/01/2017 7:52,Sudah gak ada respek sama sekali ke @aniesbaswedan atas cara2nya berkampanye.  Komentar2nya tdk mencerminkan dia sb� https://t.co/dnJRkEA1Jy
0,NA,29/01/2017 7:49,"@psi_id pak @aniesbaswedan, lihatlah wajah2 bahagia yg berkunjung di sini.  
Yg gak bahagia,  mungkin para mucikari n tukang palak"
0,NA,29/01/2017 7:47,@CH_chotimah @aniesbaswedan master of retorika...masalah di depan mata tp nanti setelah dipilih baru dicari jawabannya <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
0,NA,29/01/2017 7:45,"@Junaidi_yus @kusumahadi44 @CH_chotimah @aniesbaswedan ... setuju, Jendral B3 saja kelabakan pimpin DKI apalagi cuma Mayor itu logikanya."
0,NA,29/01/2017 7:44,"@BudiePratams @Ir0ne7NO_KKN @TsamaraDKI @aniesbaswedan wajar jiwa patrotis dari sang opanya toh,ga masalah jg!"
0,NA,29/01/2017 7:43,"@sandiuno @aniesbaswedan normalisasi tanpa menggusur itu omong kosong, jujur dong kalau kampanye"
0,NA,29/01/2017 7:40,lulusan terbaik dari sekolah yg dijadikan sekolah rujukan oleh presiden Jokowi...@AgusYudhoyono @sylviana_murni� https://t.co/tx4MKbAMF4
0,NA,29/01/2017 7:39,Ini lho @aniesbaswedan https://t.co/95hQNc5Jx7
0,NA,29/01/2017 7:35,#MemotretJakartaBaru tinggal hitung hari. Kita sambut &amp; salam bersama Gubernur Baru krn #SemuaCoblosAniesSandi @aniesbaswedan @sandiuno
0,NA,29/01/2017 7:34,"@aniesbaswedan Jgn gitu, Ntar malu loh, Biar bagaimanapun Ahok sdh berkali2 pegang jabatan, kalau Anda sih baru sek� https://t.co/ZUgVlZCYGk"
0,NA,29/01/2017 7:30,"@agusyudhoyono @basuki_btp @aniesbaswedan
ada panelis yang sangat anti paslon #2 https://t.co/hAt5Fik4VU"
1,NA,29/01/2017 7:28,Selamat datang gubernur DKI yang baru Bpk @aniesbaswedan semoga Allah meridhoi setiap langkah bpk https://t.co/czvDweYx0J
0,NA,29/01/2017 7:27,"Lain kali perkuat update data mas @aniesbaswedan spy anda tdk merusak citra menteri, rektor &amp; dosen. Bgmn nanti jk� https://t.co/JUcKc1wsQj"
-1,NA,29/01/2017 7:26,@GunRomli belum jd gubernur aja uda boong @aniesbaswedan @sandiuno wkwkwk
0,NA,29/01/2017 7:24,"@sasa_feriska @aniesbaswedan @basuki_btp rekayasa nista hanya frustasi
cara hadapi sang penegak kebenaran"
0,NA,29/01/2017 7:21,Lambemu @aniesbaswedan https://t.co/XfvNrxzNMR
0,NA,29/01/2017 7:19,@sasa_feriska @rachmanarief575 @yunartowijaya @aniesbaswedan iya terdakwa dgn saksi pengadilan yg abal2. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
0,NA,29/01/2017 7:13,"@CH_chotimah @herlambang_tan @aniesbaswedan ojeg sepedah ajah pak, bagus tuh, tp di dunia atas angin!"
0,NA,29/01/2017 7:11,"Karakter itu bisa di bentuk di lingkungan pendidikan, tolong sampaikan ke wijanarko Bambang @aniesbaswedan @sandiuno"
0,NA,29/01/2017 7:09,"@bonihargens @fadjroeL @Pakar_Mantan @aniesbaswedan Apakah sesuai kaidah intelektual, jika membangun kesimpulan ber� https://t.co/ayNX6U5Z13"
0,NA,29/01/2017 7:09,"@Ir0ne7NO_KKN @joeseehan @TsamaraDKI sulit bg @aniesbaswedan untuk menjadi negarawan kalau msh memburu jabatan, yg bs menghilangkan aslinya"
0,NA,29/01/2017 7:08,@VivaRevolusi @aniesbaswedan Numpang Posting. Mengenang Ajaran Guru Ngaji ( Alm  Amir Hamzah) Waktu Kecil.. https://t.co/fbCLpkKQlu
0,NA,29/01/2017 7:06,"Nama nya rumah itu fungsi nya tuk tempat tinggal, bukan tuk tmpat usaha bos. @aniesbaswedan @sandiuno"
0,NA,29/01/2017 7:06,@sasa_feriska @WJB__ @aniesbaswedan @pandji buktinya mana?
0,NA,29/01/2017 7:06,"@aniesbaswedan @sandiuno SALAM BERSAMA.
kami tunggu program OK OC.
#Satuputaran #CoblosAnisSandi https://t.co/viVmPFbRGc"
0,NA,29/01/2017 7:05,"@sasa_feriska @aniesbaswedan @viocyangtika pak aniesbaswedan emng ada tuhan bisa merelokasi tampa menggusur,Skrng kita liat yg sudh ada asil"
0,NA,29/01/2017 7:04,@sasa_feriska @aniesbaswedan penista &amp; kafir kan pendapat elo.... emang pendapat lo mesti bener? SOTOY!
0,NA,29/01/2017 7:04,"Selamat Ano @aniesbaswedan &amp; @sandiuno ,
*Jarang loh Arot kalah dalam polling versi pak Haji @iwanfals https://t.co/qt7rp77sfW"
0,NA,29/01/2017 7:03,@kompascom @aniesbaswedan terlalu ini pak anis
1,0,29/01/2017 7:03,"@sasa_feriska @aniesbaswedan @viocyangtika menurut gw cuman pak ahok gubernur yg bisa kerja,yg bisa mengatasi semua masalh di jakarta"
0,NA,29/01/2017 7:03,@sasa_feriska @aniesbaswedan siapa teh ulama itu??
0,NA,29/01/2017 7:02,Satu hal yg tak bisa dibantah tentang @aniesbaswedan oleh kelompok ahok dan itu sangat berbahaya buat mereka yaitu BERSIH DARI KORUPSI.
0,NA,29/01/2017 7:01,Mantapp bang @aniesbaswedan https://t.co/RVhmiHFSaT
0,NA,29/01/2017 7:01,@sasa_feriska @yunartowijaya @temanAhok @aniesbaswedan haha.. Tebak aja siapa. Katanya waktu pilpres 2014 prabowo dkelilingi oleh para mafia
0,NA,29/01/2017 7:00,"Hehehe...@AgusYudhoyono  jawabanya bagus tp gak nyambung ! (Kt @aniesbaswedan  )
@yunartowijaya @FARHATABBASLOW� https://t.co/Oh4QuXeO7H"
-1,NA,29/01/2017 6:59,"@agusyudhoyono @basuki_btp @aniesbaswedan
baca data saja keliru, pantas diberhentikan (sebelum terlambat) https://t.co/9RNyVW9ew4"
-1,0,29/01/2017 6:59,@wongpredator @aniesbaswedan @basuki_btp nanti agama mana lagi yang dinistakan ahok ?! Jangan dech #SemuaCoblosAniesSandi
-1,NA,29/01/2017 6:58,@DedyAnwartelau @yunartowijaya @temanAhok @aniesbaswedan yang jilat ludah sendiri siapa ?! Masih sehat ?! #SemuaCoblosAniesSandi
