text,is_kelas
woi ji tolong sanggah tidak benar ya lol setelah jilat ludah sendiri besok pantat riziq,-1
tetap otoritas tutup oleh pemda desak fpi masyarakat tempat tempat wisata majalengka,0
sudah bukti ruji bahwa bagaimana ni baru bentar onta ternyta,0
om ame om,0
serah dia tukang rajut tenun koyak,0
jawab polling soal cagub paling ambisi,0
sstt sabar jaga lisan x jodo pemda sudah jalan tugas baik fpi salut support,0
baris orang baik jakarta lebih baik yra,0
semoga hasil baik bagi pilkada dki tentu bagi jakarta indonesia,1
dukung fpi jakarta bersih maksiat kemunkaran sahabat fpi beri bantu diaceh bima,0
jangan blusukan puskesmas bapak mereka manis bapak,0
kemudian reshuffle uang pilkada dki terima tawaran maju,0
kemudian ikut serang kampanye pilpres jkw jk pilih ab menteri didik,0
menit bicara,0
anda nanti gagal pilkada dki apakah kelak jika sempat lain kembali balik kanan,0
betul jangan sampai tidak kbr berita sprt kasus hina pancasila,0
pas pasien sudah rs suruh minta rujuk rs puskesmas domisili malah dimarahin,0
jam sembilan pagi baru anjak beberapa nomor bapak,0
sakit tinggal langsung rs tanpa perlu surat rujuk dll,0
bapak ayo saya masih percaya bukan bapak benar,0
program bapak mau nambahin kerja medis buat tngkt camat tidak,0
gegara bikin polling cagub paling ambisi tidak senang hasil tidak suai jawab,0
agak cerah,0
siapa ya rusak rusak atribut aniessandi pasang spanduk fpi dukung agussylvi orang jakarta mudah mikir,-1
bapak jangan lupa diinget ciri orang munafik seperti apa semoga bapak bukan golong seperti emang pilih,1
nyata kapasitas tidak kalah ya cuma rasa malu lbh besar,0
menang bagai gubernur wakil gubernur dki jakarta adalah menang rakyat jakarta,0
komunitas apa,0
saya n ya bro,0
meski telat posting aniessandi aniessandi nyata hadir hangat,0
kayak rasa rugi pribadi terjun politik relawan rugi ahokdjarot,0
pakek kerudung gin bahasa,0
banyak janji lupa bapak,-1
garing om,-1
stadion olahraga sehat jkt,0
tuju bapak pikir lbh baik drpd laksana,1
bohong selamat sementara hancur lama,-1
gpp asal jangan ajak ahoker ntar kira kumpul makan fitsa hats,0
orang sj,0
selamat ya bapak,1
maksud habitat hewan buas kayak harimau agussylvi fpi,0
dulu waktu pilpres kubu beda sekarang pilkada abang n abang,0
tahu saya kata kata tabiat hewan buas kayak harimau,0
neger tidak hanya indah alam elok sumber daya manusia kecuali tidak sumber daya,0
apa bener bilang begitu,0
awas jantung,0
tim menang aniessandi aniessandi bantah edar spanduk provokatif,0
semoga lancar niat baik jalan lancar,1
bangga haru duli sepak bola kita,0
coba cek bapak warkop biasa dipake alas meja buay ngupi hwkwkwk foto lurahq tyap hari lap tukang kupi,0
doa dapet pemimpin baik semua umat tidak salah ngarep baik,0
emang kain tenun susah bikin makanya harga mahal susah tidak laku pasar makanya ganti dagang,0
tanya dengar jawab kawal,0
emang benar bakal stadion bwt saya pastiin vote saya bwt bapak bapak,0
betul sekal,0
whahhaa,0
tim pasang aniessandi aniessandi serang kampanye hitam,0
bapak bangun stadion beneran pasti bakal pilih gubernur jakarta priode turut,1
tidak sia juang bertemu fpi,0
komuks smua gol jgnkn islam betawi krist hind budh jawa sunda cina dll harus hrs satu,0
guna trotoar habis ama sekarang jkt kumuh,0
siap cibir,0
anakx pintar bhn cerdas kalaubtdknkenal akhlak hanya aumber bencana akhlak pasti kenal tuhan,0
monggo tulis janji atas kertas bermaterai kuat,0
wajib tonton,0
jurnalis mudah netral susah,0
apa salah dukung atau salah dukung ahokdjarot,0
engga hebat sayah ampun,0
pulang sekolah ngamen,0
saya pengamen dulunye,0
dua pernah supir,0
mohon baca jenak bapak,0
boleh kejar kuasa tidak jalan rangkul fpi,0
super,0
kendara umum milik fasilitas buat masyarakat nyaman,0
pemerintah harus buka tang bagi masyarakat,0
ahokdjarot rusak segala tetap tegar,0
pemimpin dki jakarta tidak perlu puji,0
tugas pemimpin adalah laksana rencana gerak semua orang,0
perlu dekat baru urus jakarta saat,0
aniessandi lapor pihak robek spanduk,0
program ahokdjarot lebih real tidak awang kalian banyak retorika maaf,1
tidak mau atribut rusak mending tidak usah pasang atribut semua ribut tidak mutu sampah ganggu estetika ruan,-1
pemerintah harus peran contoh bagi masyarakat,0
pemda harus memberdayakan warga,0
dulu saya dengar istilah jakartanisasi bukan urbanisasi saya ingin baik,0
hanya mimpi,-1
kita ingin warga jakarta maju tidak hanya maju bagi,0
meski jakarta rupa kota buka namun warga ibukota harus jamin sempat kerja,0
perusa baliho rupa tanda bahwa masyarakat kita belum dewasa demokrasi,0
jangan diri atas derita orang lain,0
biasa kali bapak jangan malah tim anda sendiri keihatan terzolimi,0
mbok ya janji jangan muluk tolong bilangin ya abang,-1
saya ingat petuah saya waktu pesantren apa keluar hati maka semayam hati,0
monyok mosok,0
kami jakmania rindu sosok pemimpin begitu peduli tim bangga kami,0
ahokdjarot ahokdjarot tidak siap jelang debat,0
menang tan asorake menang tidak hrs gurbenurdki menang haqiqi lawan hawa nafsu niat tuhan,0
its time to unfollow semoga awet tema fpi ingat bapak orang salah tu pasti akhir kalah ingat,-1
adu domba adu domba,0
pesan juang,0
kjp plus,0
ngeblock tidak jelas lo ava saya share mulu ngefans saya kamu cuk,-1
dengerin sang motivator,-1
janji bawa sampai mati,0
memang cocok bapak sair selamat ya bapak,-1
spanduk kampanye rusak bakal lapor bawaslu,0
pasti bapak aniessandi harus stop pulau reklamasi fpi ormas islam lain tuhan kita hasil,1
akhirukalaam yth siapa tolong prhatikn persija krna persija jakarta,0
didik rendah mantan menteri siapa ya,-1
huni rusun kirim surat,0
habis akal habis ide habis bahan kampanye cerdas habis klh pula masuk bui,-1
awalny saya kagum engkau gerak indonesia ajar rintis kini roda telah putar,0
mantaaabp,0
khilaf ya minta maaf,0
bukan jakarta bapak kunci kmakmuran nkri,0
aniessandi aniessandi siap bangkit olahraga dki,0
aniessandi aniessandi jakarta kota sehat didik santun,0
seperti apa sosok turut anda sampa opini anda,0
stadion keren semoga olahraga jkt lebih baik,1
reklamasi batal aniessandi walaupun landas hukum pres,0
dasyat maju terus bapak,1
waktu olahraga saya gulat,0
live diskusi bahagia relawan aniessandi aniessandi,0
justru begini,0
diri senyum fpi kagum hormat saya runtuh ketika kepada tobaaatt bapak,-1
sekarang elo satu gerbong partai elo hina dukung makanya jaga mulut elo bro,-1
tidak usah pasang pasang spanduk bapak sampah visual jakarta,-1
dia tidak neng tu abang anda naik daun semoga anda pemimpin adil rakyat,1
bapak teliti hks chicago bapak bilang pecat gra tlis ttg lobi yahudi trnyt tidak bnar,0
brutal,0
tidak pasang ky ahokdjarot pasti ya tidak rusak daerah laen banyak saling rusak bapak ya tidak tetiak lebay,0
kl baru setujuuuuu,1
sabar tabah bapak,1
semoga mobil seperti angkut pariwisata,0
tidak lantas publikasi mereka pindah pilih semangat kampanye bersih saya puji,0
nemu medsos,0
bapak serdadu nimrod bapak,0
nyata nyata,0
makin keren asa banget,1
adem terus beda ono marah marah uoppooooo,0
inshaalloh muda mud jakarta coblos aniessandi aniessandi tidak paling yahuud dah,1
akrab banget ya,0
indonesia hajar,0
kalah zalim arogan ahokdjarot mari kita dukung aniessandi,-1
sejuk lihat,1
kata bapak muslim tidak usah bingung mau coblos tidak brp saat pilkada jkt inget solat witir brp rakaat atw tidak mungkin,0
aniessandi aniessandi lurus tulus serius jenius religius,0
abang mblejetin abang abang acara gor otista,0
mau ibadah mbok ibadah,0
aniessandi aniessandi pilih kita,0
level beda berlian tetap berlian ingat kata abang hadap,0
ayo hadir bapak hadir,0
gor otista gema aniessandi aniessandi pilih kita,0
dekat mrapat jauh bantu sbarin,0
bikin kotor,0
tanya,0
sudah paham bapak dukung mana hobby seperti takut kalah,0
hari rabu ya aniessandi aniessandi milihnya,0
kita dukung semua kecuali nista titik,-1
akhir ngaku jugak kenapa malu dukung om agussylvi orang ganteng brani moshing,0
ya dah wawancarain semua beres,0
jakarta pilih suai hati nurani tutup mata tutup telinga smg baik pdmu,0
sampek kampanye bawa tanah suci sukses bapak,1
ni tanah abang apa omong sekarang,0
bapak pecah masalah dengab perspektif didik debat semua disambungin didik terus,0
insider banyak akun medsos aniessandi aniessandi palsu,0
jangan fpi islam bener pasti duku agussylvi atau aniessandi selesai,1
bapak dateng fpi terus apa dukung sudah klarifikasi tidak dukung salah satu,0
cara bagaimana mau maju konkrit program apa tidak program tidak usah ngmg,-1
cara runtuh sendiri citra liberal tunjuk hawa konservatif indonesia makin kencang,0
retweeted aniessandi aniessandi rasa bangga terpa dada ketika twit jahat saya baca baru,0
demi ambisi jabat rubah citra idiologi tidak salah bgtu benak,-1
jangan parno duluan om cagub n cawagub,0
memang anda kampanye adab nyerang pribadi begitu,0
angin ribut doyan atribut kampanye,0
berani,0
pilkada dki makin tarik cagub sangka makin kriminal lewat dukung kotor,-1
aniessandi lebay banget baru atribut rusak sudah protes bicara hormat beda bagaimana ahokdjarot dihadang beda,-1
sangka belum tentu pidana,0
keren abang aniessandi orang mau bilang apa,1
cara pki dipake antar dukung paslon muslim gontok islam brsatu,0
jangan sekal kali olok olok umat islam,0
dulu saya suka bapak aniessandi menjujung indonesia purubahan skrang lihat sedih bapak saya,-1
saya butuh leader role model buat anak cucu saya nanti,0
saya sesal bapak,-1
hampir gua unfollow bapak,0
fakta lapang hasil survey spt langit bumi kenapa hanya alat raga kampanye paslon,0
teori bagus tinggal dipraktekkan,0
betul cari pemimpin bs mmpersatukan sayang figur mmpersatukan tidak,0
apa arti atribut jangan cengeng calon lain dihadang usir saat kampanye biasaaja,-1
ngapain bukan bukan jabat,0
bapak saya baru hilang anda idola saya,0
setelah stiker fitsa hats advokat palsu makin nampak politis busuk maksud ahokdjarot,-1
jurus ngeles ya habis manis sepah buang,0
ahokdjarot hadang usir saat kampanye tidak lebay gin bapak,-1
baca bapak bagus bapak bapak aniessandi saya sesal,-1
ayo membnagun semngat aniessandi aniessandi selalu hati,0
keren asa tulus bapak jangan robek tenun bangsa,0
yakusa bapak aniessandi,0
nmr mah cincin sudah heboh kali,0
laprokan bapak atau fair mana curang harus tindak,0
ya baperan kaya mantan bagaimana mo ayan masy,-1
harap kami titip pundak sbg paling tepat juang kami,1
ayo menagkan aniessandi aniessandi,1
maju terus bung tuhan menang,1
sepakat tulis dasar sudah masuk dunia politik cari benar adalah hal wajar,0
met semoga makin maju inspirasi umat,1
tuju dblg bnyk bilang jt jumlah lebih orang jkt omg,0
panggil hati banding panggil amplop nasi kotak pilkada dki makin tarik,0
mau lihat bapak bicara youth center otista,0
mudah an bukan karma ya abang,0
akhir bapak turun lihat spanduk rusak oleh oknum tidak tanggung jawab,0
hanya atribut rusak sudah ribut apa ahokdjarot lebih parah dihadang oleh ketua fpi,-1
mrk tau punya rekam jejak integritas kredibilitas tinggi tidak sirna hny taktik politik malam,0
bagaimana pasang gebernur jakarta pasti jakarta kece fun,0
nyampah gin seperti kampung saya bgm abang,0
orang baik hrs tegar pemimpin bapak spy orang jahat tidak kuasa,1
jangan anggap sepele curang buat satgas patroli titik pemasangan spanduk resmi tangkal vandalism lanjut serah,0
kemaren ribut abang hadir undang fpi isi pidato sbtulnya normatif besar besar,0
sumpah kren banget lanjut abang,0
emang kl bikin gin abang,0
rame ciamik has,0
gokils keren abang nonton,0
bikin bagaimana abang asli keren,0
keren abies abang,0
video keren abang,0
cuman dehem heemmm,0
habib panji manggil habib,0
dulu saya suka pintar santun ambisi buah jabat dpt rubah sifat pribadi seseorang,-1
tolong bapak budaya kuliner betawi hati ketika gubernur ya bapak sekarang tidak hati jabar keren,0
jika sp minggu dpn persen sj milik suara jkt sbgian batal pilih hilang suara,0
pernah kagum belum saat bapak belum nafsu politik benar benar tuju hidup,0
fpi jihad bela agussylvi agussylvi ya,0
tampan suka mngumbar janji boleh tidak,-1
baru pikir tidak usah omong dulu janji utang,-1
pikir cara dapet masuk kas daerah dulu,0
jangan cuma gembar gembor janji,-1
awal start kampanye umbar janji smua prlu anggar besar,-1
tidak semoga peduli,1
tuju banyak bertanya ttg abang saya tegas saya tidak raguk cont,0
rizigfpi,0
kalah jangan nyalahin kpud ya bagaimana mau menang timsesnya tidak jelas kelamin kasihan abang,-1
serap aspirasi warga sambil beri didik politik smg demokrasi jkt makin sejuk dewasa,0
bapak cocok high school principal visi besar santun sigap ambil putus mediocre populis,-1
tidak kritis jangan ahokdjarot mulu kritis,0
aniessandi aniessandi khianat cak nur qureta bapak tlg tanggap tq,0
aniessandi ingin adakan kompetisi rutin warga dki,0
aniessandi pikir rusun gratis korban gusur,0
memang paslon lain tidak pernah fitnah,0
btw bapak mario nyalon gubernur dki bapak adu rangkai kata bapak,0
bapak bapak orang baik semoga lancar jalan pimpin jakarta,1
dukung bayangin men nanti stadion baruuu,0
mantap calon tidak bapak bapak maju terus bapak,1
program kerja abang bagus saya suka semoga,1
emang tidak blh,0
saya sgt ngefans sm mereka be prestasi cerdas integritas,1
suruh fokus dlu om atau ikut marathon dlu bapak aniessandi,0
mah zonk nama om,0
om sekal mncontoh sikap trbuka bapak ketemu lngsung habib,0
aniessandi aniessandi pasti menang,1
tahu hanya tuhan sangkut bukan orng lain,0
semoga bapak pilih dapat penuh janji lapang kerja utama s kaya saya,0
terus kenapa mantan wakil kpk malah dukung aniessandi aniessandi,0
pretttt saya blng jakarta harus pimpin berani lwn korupsi tikus apbd dia bukan,0
betul tuju ndji arti anda skrng the real politician,0
terus tidak guru gatau prestasi gitu memang kenapa anda guru saya kalah pintar gitu,0
maksud saya saya orang krj bidang didik saya guru tau prestasi tidak mudeng mksd,0
ya gitu coba tanya paslon hal paling teknis tambah lap kerja apa,0
saya yakin,1
masalah ya buat kamu dukung negara demokrasi bung,0
jakarta warga saya yakin lebih bahagia,0
cth riil senjang pmbngunan dki mukim nelayan m angke belakang apartemen green bay super mewah,0
coba mau omong apa soal soal rasa,0
saya sependapat anda keren amat tepat jernih atas sosok,1
stress lama lama lihat calon ky gin kg bikin pinter,-1
atuh tanda sudah insaf bhwa dulu salah bapak kena tipu timsesnya bapak jokowi,0
datang markas fpi kampanye aniessandi telah gada integritas demi jabat how low go,-1
saya pilih bg alessandro bagai pemimpin islam buat gubernur djakarta,0
debat soal korma ondol kambing anna yakin anthum jagonye omong gede jago,-1
sudah salah milih teman fpi,0
untung ya mbak sudah sesal tahu siapa benar saya dukung mbak,-1
abang paksa benar bapak kasih,-1
saya lihat sikap kaya saya masih terima alas lo sampai saya lihat video youtube kesi,0
warga minta agussylvi hati makam kebun jeruk,0
demi tuhan rasul bukan orang syiah saya pernah sholat isya jamaah dua saya sbg mak,0
mukim kaum miskin hrs punya akses ayan biaya transportasi turun dapat,0
saya tetap sesal bapak colek,0
spoiler dikit coba mau banyak googling,0
sudah kalian mundur,-1
mantapks syekh,0
brarti siap debat materi buat asal an tuk bangun opini sesat rakyat,-1
beliau cuma nyampein kritik salah,0
coba abang and abang kamoanye cerdas dikit santun bukan moto,0
tidak aneh dukung aneh tu fpi dukung baru,0
ya agree jawab sangat baik bapak husnil iya saya sesal pernah kagum kepada p,0
saya belum punya kalender barangkali bapak bapak atau bapak mau bagi bagi kalender,0
orang bro bukan kamu tidak usah marah nanti kena stroke,-1
komitmen abang adlh cipta jakarta ramah hadap difabel bukan malah bangun pemerintah,0
banyak bertanya ttg abang saya tegas saya tidak raguk by,0
ikrar kuat relawan,0
rumah adalah komponen esensial warga bahagia,0
beliau amanah ami,1
bahagia sederhana,0
plus lomba motivator bapak,0
bener bapak,1
gelar kampanye akbar jadwal hadir,0
omong gerindra fpi tidak nyambung dasar buzzer tolol,-1
its interesting to read saya kagum dulu sekarang tidak beliau hanya papar teori tanpa solusi,-1
masih pi kir mungkin tidak lebih besar,0
ambisius takut,0
pikir wrga dki masih goblok x,0
hasil bagai polling,0
janji angin surga,0
mana kita cari tau program pejal trotoar cagub dki,0
tuhan muslim sejati,0
isu agama mulu dep tidak gagas program jangan calon abal abal,-1
hanyaa lumah owe gusur kamu bilang keljanya bagus pice mata kamu ya,-1
kenapa harus pilih sopan santun bahasa pernah menteri idam banyak prestasi dunia didik,0
penting tidak nyinyir terus program mana bapak,-1
inget dulu mau daftar indonesia ajar,0
tunjuk moderat sejati mendgr semua aspirasi lapis masyarakat,0
tunggu bapak kami butuh asli bukan janji kasihan tim persija musafir terus,0
bakal siaga salin darurat,0
pingin jumpa kapan ya keren abies,0
siap dukung,1
pasti punya kinerja bagus dki jakarta,1
tidak banyak tolong elektabilitas maupun dki rendah pilgub bukan pilpres,0
salam dki ogah milih dakwa haram,1
sepengetahuan saya saat gabung tahun april syiah jil temennya,0
baru orang niat ba,0
sdrku anda menang apabila mau nempelori semua kaya audit kpk danakuntan publik,0
fpi siapa membetuk tanding demo nahasiswa zonk,0
saya harap baca saya tetap sesal bapak aniessandi,-1
asyeekk,0
situs kagak blokir,0
ngidam,0
saya tidak pernah sesal ya seperti sedih abang salah jalan,0
sambil ngopi tunggu tulis,0
sarana maulid guna oleh para habib ustad kyai sampa bahwa bukan syiah,1
ulama neger masuk mu masuk ormas islam sudah tabbayun dengar langsung klarifikasi clear,0
tabayyun ust bahwa bukan syiah jil,0
masuk banget ni barang sundul,0
bapak diri samanhudi mula anggota kong sing diri rekso rumekso kong sing orang jawa,0
hilang simpati saya tetap mnyesal bapak aniessandi tulis tarik perlu baca,-1
abang emang top abang nemuin pimpin orang tidak sekolah anak buah,0
semoga nodn menang tolong harga smbako tetap murah pro pribumi ya,1
sampai lupa diri paramadina nurcholis madjid tidak punya adab,0
plan kerja bapak bagus mungkin tanda,1
khilaf hadap,0
rusun sudah pake program sndri,0
pan lama sudah begitu aniessandi pikir rusun gratis korban gusur,0
ya ampun nyebut rijiq guru kita imam besar,0
bung banyak ajar silah tanya bapak apakah,0
saya sangat yakin abang abang maju kota jakarta bahagia warga,1
lihat kondisi saat tambah yakin putar,1
hayooo timses mau ngeles apalagi,0
saya dukung sudah punya kinerja bagus lama,1
kenapa kampanye terus masa,0
dadak mual dengar ceramah,-1
selamat dapat nilai game jakarta pilih unduh gamenya,0
tunggu ya bapak janji kami butuh bukti,0
demi kursi jabat rela lacur diri kepada kaum fasis rongrong bangsa madam nilai luhur,-1
pilih saya emang paling mantap dah,1
jangan diladenin min akun model gin ntar tular begok,0
bapak bapak menang,1
tuhan sholat tepat waktu wahai calon pemimpin jakarta,1
tidak gusur paksa ingin bangun manusia jakarta,0
visi bukan hanya jalan program lbh baik tidak tebar teror gusur,0
belum indonesia merdeka mungkin belum indonesia hmm nama apa hal belum,0
semoga stadion jakarta langsung bangun ya abang,1
kenapa harus pimpin jakarta punya track record baik visi misi baik didik,1
hayo kayak gin contoh pimpin cepat tanggap tidak,0
mungkin bapak perlu baca,0
buat ragu baca,0
viva abang aniessandi,0
jangan lupa stadion menang tidak prl janji bukti,0
silah baca,0
buat spt rumah lembang rame bs lihat mana lbh orisinal lbh minat,0
bapak turun gunung pasti menang,0
menang adalah menang warga jakarta the jak mania,0
ahokdjarot tanpak atibut tetap santai ahokdjarot byk rusak atributy sj tetap enjoi koar,-1
mmm nggusur emang ngk baru ya bos,0
korban gusur korban,0
maksud kamu korban gusur kalijodo,0
saya terus dukung abang abang mereka pemimpin ideal buat jakarta,1
kerja puluh tahun belum punya rumah ilegal malah prioritasin,-1
uang mana apbd arti prinsip adil sosial alih prinsip sosialis tlg jawab bapak,0
pikirin lama kampanye ntar dah tidak smpt mikirin,-1
catat janji hitam atas putih,0
sudah ngurus ganti program yh,-1
kamu hrs pilih dia orang pinter tempat kata paling tepat semua urus,0
bukan ahokdjarot sudah duluan ya,0
horeeeeee selamat ya bapak gubernur wagub asa saya belum tps,1
aniessandi tanpa air mata jakarta,0
jakarta kota hijau kota aman oleh,0
apa masih jaga tenun bangsa saya sesal by,-1
saya netral saya awal sudah pilih pilgub dki jakarta salam brsama,1
aniessandi aniessandi maju kota bahagia warga reklamasi saham miras pemdadki,0
program aniessandi aniessandi kjp plus semua,1
seger kali pemimpinnya ganteng ganteng kaya abang,1
kita muda kita menangin jakarta,1
bapak tepat janji,0
kl boleh saya usul cocok watimpres byk ide,0
pemimpin tidak boleh kata kotor tidak boleh ubar janji mereka beri solusi,1
betul demikian bapak akting anda hebat,0
fakta bukan isu masa segitu sewot,-1
depan bapak buat sekolah gratis semua trmsk guru datang khusus surga ciamikkk,0
hanya mereka program nyata bukan omong janji belaka,1
krena mmpu habis maling indonesia,0
abang abang rebut gubernur fpi,-1
pagi dah tranding tuk dukung n tuk dukung mana dukung tuk,0
saya tuju entah bagaimana asa tindak begitu rendah diri sendiri,-1
sini hebat y hny manis bibir sj,-1
bukan sekedar menang abang abang menang warga jak,0
harus investigasi jangan sampai pihak main api luar serta pilkada adu domba,0
hanya pemimpin seperti ahokdjarot mau hati tempat tidak mungkin laku pemimpin lain,0
kematen bapak undang markas fpi mau bikin hesteg apa,0
kemaren waktu fpi rame kalian bully kami saat bung ferry dtng acara kami apakah kalian tidak tau siapa,0
wrwb bapak aniessandi aniessandi nur muhammad abd whd tidak punyak tang dua,0
apa kabar buat unggul suara tidak makin dekat,0
mana anda sdng catur pilkada justru anda robek lbh lebar tenun bangsa sedih,-1
tidak salam,1
apbd uang rakyat th dki bepuluh gubernur islam tidak hati baru era gubernur ahokdjarot sangat utama islam,0
emang uang simbah ahokdjarot uang rakyat,0
bukan begitu aniessandi telatngomongnya lama guru ngaji sudah kasih honor oleh gubernur ahokdjarot utkmeningkatkan haltsb,0
saya yakin saya percaya,1
bagaimana anak bukan agama islam apa indonesia begitu kacauuuuu,0
siapa bilang aniessandi populer tanya sm,0
masa doktor mantan rektor menteri didik calon gubernur banyak salah gin masalah sejarah,-1
pindah kubu bapak aniessandi tampak buat banyak orang tidak simpatis saya tetap harga cara bapak,0
baru program ya bapak,0
wah fpi hebat menurutanies kenapa novel sbg sekretaris dpd fpi lihat dungu ya,0
kpu debat resmi undang fpi,0
masih melek baru pulang acara nobar jakarta unfair militan banget orang dukung,0
ajar apa fitnah atau ajar nista diri raih syawat kuasa duniawi,-1
bapak emg cocok bgt pemimpin,1
tenun bangsa yakin bapak terus kenapa ya pdkt orang jelas jelas bersebrangan paham kebhinekaan,-1
om tuju tidak daulat bagai rektor universitas tambur oleh,0
pindah kubu buat tidak simpati,-1
hax tidak comment min kl t kenapa dpct presiden pasti jwb presiden padahal kerja tidak brs,-1
sowan,0
om ikut poling ya,0
bapak kaya retorika miskin tindak nyata aniessandi sayang penghadangan kampanye cagub cawagu,-1
nanti setelah pilgub bapak nganggur usul agar rektor ufpi universitas fpi,0
kayak prlu ajak debat om stone,0
kita berhayal apa belum masuk hutan belantara sungguh,-1
kelompok tionghoa malah tinggal saat lawan voc,0
semoga semua orang dapat paham baik makna rajut sampa abang,0
abang orang amanah program kerja suai tanggung jawab bagaimana,1
wuuiiihhhh ngomongnya manis sekal bapak aniessandi saing ama kecap cap bangoo,-1
pidato politik cagub,0
mu fpi dukung isis bachtiar dukung agussylvi aniessandi fpi isis haram jangan dukung ahokdjarot,-1
siapa pilihanya asal bukan ahokdjarot pribumi kenapa harus pilih cina nama goblok,-1
bapak semoga mau baca tulis ngerti sejarah,0
jalan program,1
tunggu bapak sowan keluarga yayasan paramadina,0
apa sebenarx sdg trjd bapak bung mantan menteri didik rektor,0
tetap suara jangan takut tim malu sok omong tenun bangsa,0
santun luar busuk hati galang simpati penting ambisi,-1
mihak kamu,0
ocreet,0
ogahhhhhh,0
woiii tukang hastag mana sindir ayo bikin hastag baru buat puja muji agussylvi,0
sing penting muslim ayok pilihhhh bapak atau bapak muslim hayuk pilih,1
sungai ciliwung tempat wisata,0
bilang radikal putus asa dia,0
sudah baca belum ya,0
pertama kali aye tuju ama kamu,0
setelah kian lama zos sudah baca om p,0
apa tenun,0
malah harap sedia sempat tanggap,0
apa dia sesal tidak kenal mrk lebih awal turut anda bagaimana bung,0
bela om,0
ruar biasa adem,0
semoga percaya kita bapak dpt mnambah spirit n ikhlas bapak pilkada dki,1
barakallahufiik bapak aniessandi semoga sehat selalu semoga tuhan bapak aniessandi pemimpin amanah kelak,1
betul bro,0
yunarto berani twit face to face ama fpi takut pasti wkwkeke,0
terimakasih atas kunjung budirahayu mangga dua selatan salam,1
manusia tempat lalai lupa maaf om,0
saya lihat pasang calon abang abang adl sosok sangat mengormati orang ibu,1
panggil mulia kapolda sumut dpt marga lubis sebut guru besar kita semua,0
dah mulai malam dukung dah mau istirahat mereka semua hilang trending topik,0
ormas undang debat pilgub dki jakarta,0
semoga sampa abang dapat sadar kita betapa penting peran kaum perempuan,0
abang jika kaum perempuan disebuah negara masa maka masa masa dpn buah bangsa sebut,0
beneran,0
universitas mana bagaimana ta liem kitab kuning saben hari minggu sekal sj s tiap hari s apa cb,0
kiprah neger kita lihat jejak positif bijak dunia didik,0
diskusi tentang apa fpi menteri pecat carmuk sono bukan diskusi,-1
kamu kira berani tidak diskusi markas fpi,0
ayah adalah sosok pemimpin teladan bapak patut bagai pemimpin,1
super,0
papah,0
stlh kasih muka fpi kali kasih muka fpi ciamik ciamik,0
sekarang rumah saya sudah tidak banjir baik lanjut ahokdjarot,1
gilir saya sudah mulai kenal sudah tidak menteri didik,0
ppp harap senjang kurang,0
promo,0
mulai akhir be be be be,0
tidak usah ngmg hal,0
iya wahhhh kalian juara semoga jerih payah bayar manis,1
bingung mana keren,0
hal guna oleh lawan politik serang olah kemdikbud laku gelap dana,0
belum dia pemerintahan abang pemerintahan malah tidak gerak manusia,-1
semoga anak muda baris tetap konsisten jaga politik hormat salam salut saya buat,1
buat neraca didik daerah npd buka informasi kinerja didik daerah,0
begitu saat jabat bagai menteri beliau buat index integritas sekolah,1
saat rektor paramadina wajib mata kuliah anti korupsi,0
lihat tagar kami cerita tentang teladan merang korupsi,1
semoga bapak masih inget ajrn caknur pegang teguh prinsip paramadina ya saya sedih lihat bp menggande,0
bener hidup keponakan om kursi jalur gaul sah,0
abang ramah,0
daripada lihat saling orang,0
acara kunjung abang rawabuaya rw,0
saya mau na salah mana dukung atau apkh hrs dukung sampai ributin terus,0
adalah figure baik ibarat milih hp masing masing punya lebih kurang masing,1
bapak gubernur saya abang wagub saya tidak pilih saya simpul saya,1
diturunin ya bapak brarti sbenernya kurang kompeten atau bagaimana,-1
abang pernah pimpin komite etik kpk tahun,0
cagub begini mau hati rakyat kecil emang kecil rakyat,0
semoga amanah gbu,1
nganu benar caper situ bung dibales,-1
umur tahun sudah rektor salut saya bapak bapak,1
harus gin ya bapak pilih seru drama n sudah baca drama tuju pingin apa,-1
bener bgt caper abiss,-1
salahformat abang mesti aniessandi sbg cagub aniessandi wakil spt eksekusi program,-1
turun arab usak satu bangsa tidak sadar bapak bentar kamu usir ame pribumi ati,0
ijin share ya mba tanggap dukung ngeyel sebal,0
nafsu kuasa lbih dominan niat abdi diri rakyat orng maksud adlh,0
dia tau ktk dia pidato didpn buta sejarah nasional indonesia mk dia kelihtan hebat,0
kroscek fakta luput atau lupa atau sengaja tidak ikut nyata,0
semoga kalian pimpin jakarta nanti mjadikan jkt lbh baik,1
bapak coba tanggap twit jahat jangan baca puisi ya bapak,0
halloooooooooooooo om,0
wajib baca rasa dia mulai pikun belakang,0
tarik sampeinn ya,0
gusur paksa laku ahokdjarot wajib concern siapa apalagi para cagub,0
mantan cuma mbacot,-1
maaf abang aniessandi hari tunda jmb serah dhuafanya tkp relawan belum siap semoga tetap berkah,1
atas doa abang aniessandi abang aniessandi jumat barokah,1
tarik abang zen,0
saya punya satu tanya apa salah satu visi misi ingin batal reklamasi terima kasih fef,0
tidak katak aniessandi aniessandi markas fpi,0
ya sudah mentok abang adu program visi misi kalah,0
gila bung jeder,0
pesta demokrasi tidak boleh rusak tenun bangsa,0
semua diri neger adalah didik,0
kamu mau rendah intelektualitas mantan menteri tidak ngerti hitung,-1
