text,is_kelas
maling kelas kakap sudah korup bacot jamban,-1
hayooo berapa banyak demo parah mana pesan siapa,-1
agar semua tahu bahwa nu dki jakarta tidak dukung,-1
masa polisi usut atas sendiri re apalagi otak cuma uang,-1
ngeles ne bajing,-1
sia,-1
saya ikut prihatin bapak semoga adil segera tegak segera kmbli pimpin jkt,1
jakarta seperti kota besar negara lain kinerja sudah bukti oleh bapak,1
rmh solo na demo rmh pernah rmh,0
ramai edar ecek meta data soal video buat belum sidang nyata hoax,0
blangko sudah ktp siluman oleh,-1
nyata demi kuasa semua tukang tipu aksi,-1
ulama hardik ancam umat daya,-1
bahkan kasus duga korupsi para pbenci mati mcari celah mjatuhkn bliau gagal kini cari celah lain,-1
blusukan sambangi warga jatinegara ahokdjarot janji laku tata mukim salur air aks,0
sadar mba kennie,-1
bapak drama terus curhat mulu,-1
syukur sehingga tahu betapa kuat perkasa lihat meresponi,1
urat malu pasti cair seperti es lain cerita kl para taik,-1
takut sekal hilang kuasa jabat sudah seperti banteng buta tingkah laku wajah,-1
benci ahokdjarot balik dukung ahokdjarot guru masih rajin disambangi belitung dll baca man called ahokdjarot by,1
sadap ilegal ahokdjarot lapor bareskrim,0
ingin tahu bagaimana ortu bapak didik anak agar jujur gigih pihak baca man called ahokdjarot,0
tetap rendah hati bapak mereka rendah hati mampu mnerima banyak pnghinaan anda sudah mbuktikannya,1
tidak curhat twitter walau demo juta tidak sedikit teriak publik supaya penjar,1
bapak ahokdjarot harus sekarang lebih diam tenang kalaupun kalah tuhan punya rencana lebih baik buat bapak serah,0
tidak usah in mrk hy gerak penting rancam mending,-1
sini kamu terkam saya kamu enak anggur bs fokus buzzer wlw hr kerja,-1
buah intan jadiintan paling mulia jikalau kena tekan tinggi suhu tinggi sukses ahokdjarot,1
kira pipi bakpao kali bung funny,1
kenapa cengeng skl bagaimana ham demo terus ancam tenang tanda apa,-1
awas auto murtad,-1
wah kacau bapak,-1
plis bapak tiap hari demo mrk ttap santai kerja sby mewek medsos,1
kamu dngerin,0
seorg anak sd thn polos murni hati tulis apa dia tau lihat lgsg ttg bagaimana hasil,1
siap bapak pilih hanya tidak salam jari,1
cina kafir nista agama dukung oleh munafiq n umat islam mah,-1
masya tuhan bapak gemes sampai segitu,1
lopran paling nunggu lengser dah,-1
ingat warga dki pilih gubernur muslim jangan salah pilih nista,-1
tidak bohong hasil kerja tidak gentas berantas miskin ibu kota,1
dia omong nuduh pengin lht orang tolol,-1
nyata sikap pwnu dki atas tindak mau bantah apa,-1
sangat pasti sangat senang hati saya pilih coblos tidak,1
siap bapak kami keluarga besar masyarakat flores jakarta pasti pilih tidak,1
tangkap leceh ulama hina al quran buat kacau sosial bejat banget kamu,-1
bukan abang deny mereka pegang kunci surga soal,-1
bapak pasti peduli semoga lekas sembuh,1
bapak,0
keren banget thx alot sudah berik buah pembelajaran luar biasa bangsa,1
aniessandi minta warga punya harga diri,0
nu mau apak bapak kami sudah maaf bapak tolong bapak jangan seret kami,-1
hanya negriku dakwa masih jabat suatu jbt an,-1
dusta kecut takut orang bego milih,-1
mau tidak kapir surga dulu enak smua tidak kapir drpd pimpin kapir tar,-1
yuks rapat,0
bro gilang pilih pemimpin bekas paling kompeten kelas tidak calon nomor berapa kira,1
jija anda bicara tentang alat sudah pasti rusak jika imani al quran tidak rusak akhlak,-1
bapak pr ahoker hrs hukum berat tlh brani catut nama organisasi nu ni jls pemalsuan,-1
politik klau tidak saling jegal saling hasut dah tradisi tiap pilpres n pilkada negara kita,-1
mitos jamban,-1
ahokdjarot tidak punya malu ngaku dukung nu baca sudah kasih link,-1
jabal rahma saya keluarga doa jodoh ahokdjarot ahokdjarot dki menang,1
hhhmmm nice review abang cuma semoga analisa bakal putar tidak be,-1
ya kritik baik bapak mungkin perlu pikir tentang tingkah sering tampak megaloma,0
sudah mbayola tidak usahladeni kambingbodoh mrk giring srigalabuas nanti mrk brbalik terkam,-1
pilih bapak bnyk bilang cek iman mu ya emg muslim kerja bobot tara ya hayoo but now nobody,1
bersih got warga hati blusukannya,0
muslim seperti syeitonnnn tidak suka jangan coblos jangan fitnah sna sni,-1
fpi bukan sudah dekat bukan pemerintahan saat autopilot,-1
bapak ahokdjarot hrs ingat pesan kasih musuh brdoa bgi mreka mmbencimu mrk tidak tau mrk buat,1
jangan mau dikibulin tukang catut,-1
cari sensasi beri komen kolom salah pilih freedom mbakee situ pilih atau kita nocoment,-1
jakarta hanya mereka,1
save ahokdjarot saya,1
pengin trending ya hastagnya buat banyak,-1
mirip nyatut nama nu karakternya jauh nu,-1
kata anda,-1
ahokdjarot sikeras tidak kampanye meski giat temu warga masa kampanye,0
rasa cpt tanggal feb menang bapak ahokdjarot kerja nyata resin semua beliau,1
tolong pensiun naik gjih thn tolong juang thn tidak naik gjih,0
lain ribut saya mah fokus ama bapak buat gubernur,1
it akun susup saya difollow saya block lht isi tlny,-1
oleh sebab saya pilih sbg gubernur bukan calon pake strategi isyu sara buat dapetin suara r,1
andai warga dki pasti coblos tidak,1
ngeles saya tamu tanya panitia,-1
info,0
sumber berita hoax bantah pe dukung,-1
srgkali orang bilang bapak ahokdjarot arogan prkataannya kotor sya belum prnh lihat dia marah tanpa alas,1
pantesan lgsg reaksi keras soal semalem lom contreng,0
apaun halal penting dpt nasi bungkus lucu,-1
fakta acara sudah gelar,0
jujur emg bapak kurang dia punya lebih prestasi hasil kerja abrek,1
nu dki klarifikasi ktnya istigjotsah kmrn tidak resmi nu bnr mana ya,0
iya lupa sorry gandhi berat mereka cuma nerima fatwa bimbim ayat beler,-1
kalian mau coba coba thn ikut bapak ahokdjarot gabisa gubernur mungkin beliau ter,1
masa cuti habis mendagri akn kembal balaikota jika jaksa tuntut umum,0
mmg bajing kurang ajar bgt bikin nu palsu versi ahoker ni catut nama nu ahokdjarot mmg hrs diga,-1
baru tau nyata bapak antasari dukung paslon mantap,1
bener bingung ahokdjarot ngaku nu nu ahlus sunnah wal jama bagaimana mungkin seorg kafir ngaku,-1
qur an tidak rusak abang guna abang,-1
aneh institusi hukum kita saat kenapa arswendo atmowiloto dulu langsung jeblos penjara sementara,-1
be be dewi persik memang berani bicara blakan,0
kapasitas sbg apa pwnu aj tolak acara,0
harus warga jakarta syukur tidak berita banjir dengar tv,1
ahokdjarot sar warga tidak pilih,0
dasar ap ya bilang ibu pnyusup ktp ber agama kristen jangan fitnah mba aniessandi tidak suka fitnah,-1
ahokdjarot adalah salah cagub milik hutang sm warga dki harus bayar,1
kelar hidup kamu,-1
bila kenan mh bantu unt orang anak nama saat opname rscm sakit langka,0
sudah enak catut tagih onani kasih benar,-1
llahu akbar ketika takbiir pekik km hanya takut tuhan nu tidak pilih juang,-1
tahu trik kalian,-1
malu tidak malu tidak lo,-1
dia ngeles tidak ajak warga pilih dia hny blusukan diskusi warga tahu masalah dia blg,-1
dasar tukang tipu mulut sampah hati kotor,-1
sudah pilih kebasukian kejokoan bukti tongkol,-1
rakyat bapak,1
lihat banyak cinta bapak cuman sgilintir orang stress anti ahokdjarot,1
ahokdjarot tukang tipu mulut comberan,-1
presiden soeharto kenal sbg pemimpin paling kuat otoriter tidak pernah kurang ajar sm pr ulama,-1
ngpaen nista pilih enter malah china smua indonesia china cocok campak atau musnah,-1
bgt jabat gubernur bukan coba ibarat kapal laut nakhoda ajar karam,1
dasar tukang ngeles kamu bos jelas ahokdjarot soal kampanye tidak izin lubang buaya,-1
korelasi apa politik pilkada bro,0
gertak dulu baru ngeles kemudian coba bongkar pulau amdal abal bongkar pulau reklamasi langgar,-1
wedus nuril djan farid muslim bangsat masa kafir sambut sholawat,-1
waras psti pndapatnya sprti ahokdjarot sudah truji trbukti lain masih janji nmnya janji psti bohong,1
tetap tidak,1
mata temu tutup buka jangan benci rusak akal sehat,0
yk pntg sudah pernah gubernur n sudah sumbangsih ut warga dki utama ngatasi bnjr rizq mu simple,1
bila nanti bapak kita sambut ayo,1
mantap ahokdjarot coblos tidak putar periode,1
penting masyarakat jakarta utama bapak,0
tetap semangat bapak ahokdjarot jarot anda sudah rupa takdir yme orang penting indonesia,1
sabar hasil suatu baik maju terus bapak menang putar,1
dua angkat selalu setia dukung ahokdjarot untung malang hadir konsergue,1
emang pbnu partai ya,0
alas ello dukung ahokdjarot sudah bukti pimpin,1
harus kalah kalah ribu trilyun rupiah investasi ditariiiiiik maa,-1
banyak majikan resah kuatir jika prtnya mudik tidak balik jkt,0
bintang tiga apa nganunya diiket karet,-1
gantung warga jkt terhdap prt sangat nyata lihat jelang lebaran,0
wiih beda tidak salah pilih terima kasih bapak bapak sudah bikin jakarta beda maa,1
ayo berangkat tidak kita wajib curiga,0
saya dukung bapak ahokdjarot walaupun saya bukan warga jakarta saya suka cara kerja beliau,1
hanya kami kali kena kasus mulut bodoh kami yaitu kasus nista,-1
ahokdjarot mau tahlil istrighosah mk saya dukung lain blg bid,1
kita do semoga ahokdjarot nista agama singkir,-1
maju terus bapak kami selalu dukung anda,1
tanya tari kepada paslon gubernur jakarta yth bapak apa sikap anda,0
urus ahoknya tidak mau ngaku kait mng rebut plg jasa,-1
saya doa bapak pimpin ibu kota indonesia bagai gubernur,1
waspada mesin sedot suara milik luhut,-1
bagaimana busway bus tidak ayan tidak baik makin hari makin buruk,0
hoax cak instrumen buat playing victim,-1
tetap bapak basuki bapak ahokdjarot,1
akhir selamat tugas kembali bapak kerja kerja kerja,1
yampun sby demo bahkan teriak bunuh ahokdjarot ahokdjarot selow sby makin tua makin melow,-1
banjir wak banjir,-1
bawah tang lindung badai gbu and fam,1
buat mereka lebih susah bongkar semua mereka sembunyi rakyat bapak kami percaya bapak orang bersih berantas korupsi,1
demo rumah,0
bapak ahokdjarot ingat pilgub dki tinggal bbrp hari jangan konyol bicara macam jangan emosi jangan mau jebak sabar tunjuk kerja,1
sgala cara ditmpuh tim abang gmna spirit merang kedzalimannya masih kuat perlu,-1
tidak,0
saya muslim buka fpi sya dukung penuh wlaupun tidak bsa coblos tidak soal ditangerang calgub bapak rano halim,1
pagi rabu jam cerita hidup,0
noda agama islam seperti masalah hukum jika tulis,0
tidak kawan tidak lawan pilih tidak,-1
kasihan anda abang berita telan bulat bulat tidak ricek,-1
tamat cerita kamu pade,-1
leceh hasil kerja hasil kerja gubernur ahokdjarot lebih baik anda bapak,-1
iya harus syukur banyak musuh keluarga beda pilih n tidak terima,-1
makanya tidak berani tandatangan sk pecat bmulut jamban kacung cukong mafia tanah,-1
siaappppp bapak,1
saya keluarga pasti tidak lanjut,1
ayo tunjuk kalian bukan bagi tim menang usuuuttt jangan kami tidak per,0
semoga klw tr pilih jaga lisan omong ap klw soal agama suku ras,0
selamat pagi teman sptnya suhu s tanggal cenderung naik mari kita gandeng tang menjg diri kita jkt lbh baik,1
hanya refleksi jablay salur benci kpd anti sekarang mati nalar,-1
harus henti status dakwa,-1
tidak percaya tuhan rasul akhirat ngadain istighasa nyantunin logo,-1
singgah bapak meski hanya bentar ibu saya ingin sekal bertemu bapak,1
untk sidang tanggal bapak baik tunda tanggal jaga minggu tenang jalan tertib,0
gua maju terus basmi para tikus tikus kantor,1
gila rezim takut jelas pihak,-1
anda pasti menang saya guru mandarin dukung anda,1
sering ya bapak bahas al maidah,0
apakah almaidah adalah firman tuhan tanyalah hati anda apakah anda orang islam iman amaluna amalukum,0
bakal rusuh,-1
bagi orang islam iman rukun iman wajib imani oleh orang islam ber iman tanpa kecuali iman,0
semua saksi,0
logika awam apa mungkin orang ambisius ikhlas emban amanat saya rasa tidak jabat amanah,-1
baba sampai anak rw kmbngn sltn jkb solid banteng sekarang trgiur m timses tslbng agussylvi lrh kmb sltn mmblissi rwnya,0
islam iman harus imani rukun iman tanpa kecuali iman kepada alqur an apakah trmsk rukun iman,0
hati bapak massa bubar gerak mayor tempat pesta para setan,-1
upan akherat jauh lebih baik hidup dunia,0
ayat alqur an adalah firman tuhan wajib taat oleh orang iman almaidah firman tuhan tidak,0
kmbangan selatan jkt brt didomnsi agussylvi stiker tiap rmh ditmpel oleh rw kompl puri kncna puri indah prmt buana tidak,0
kenapa saya katak tolol mau kibul emang kafir cina komunis apa,-1
justru bangsat anti kebhinekaan nista agama lain puncak intoleran,-1
kampanye ucap terimakasih kpd teman simpatisan relawan dukung basuki ahokdjarot tidak pesta rakyat,1
lbh baik mega buat teks khutbah luhut khutbah jumat lbh gentle pr phobia islam,-1
waduh bukan nyanyi malah kampanye jari,0
tuju eru atas genang l semper timur l cil,0
eru kali abang leo tahap pertama tuju atas banjir,0
eru kali ancol tahap satu capai meter targe,0
dasar manusia biadab halal segala cara mana kalian kerja tidak,-1
ahokdjarot tidak akun twiter kali tidak pernah ngeluh medsos,0
siap bapak ahokdjarot semangat ya bapak doa kami bapak p ahokdjarot keluarga,1
saya dua,1
saya tidak dua,-1
kata mantan menteri berhububgan dngn didik salah data nafsu buat nyerang,-1
kaya hrs lebih canggih untk lawan program tidak ya belum,-1
gelar bnyk bgt bener tidak,0
tetap semangat om ahokdjarot,1
dua dua dua,1
pilih bersih anti korupsi jakarta ingat februari nomor bagi uang ambil tetap coblos nomor,1
hati bapak bicara mulut harimau mu saya sendiri tidak pernah mempermaslahkan siapa pemimpin baca kitab matius,0
pantang mundur bapak pahlawan buat jakarta negara tetap percaya atas tuhan berkat,1
tad ntar bangun pagi idung mimisan salah pemda dki,-1
cak imin saya yenny mau nangis,0
iya betul,1
vence punya bukti legal formil pasti menang,1
bikin polling aneh karakter bapak semua kelesss,-1
ketua umum demokrat baru jokowi serah vence,0
vence saya mau nuntut n menang maka serah jokowi,0
vence partai n disain logo n daftarin kemenhukam saya,0
sby dkk tendang demokrat vence bukti akte,0
vence tidak nama sby akte resmi partai demokrat,0
vence nama vence n steven,0
vence silah cek akta resmi diri demokrat notaris,0
ingat bapak nanti pilih pecatin ajj antek antek partai demokrat,-1
harap periode nanti lbh pacu warga dki bantu aparat merang narkoba,0
makin fitnah makin bnyak simpati kpd ahokdjarot salam,1
kalah pki saya berontak soeharto,0
apa yakin tetap pilih ayan masy amanah,0
masa bukan lo keluar selangkang psk,-1
masy warga jkt cerdas tidak mempan hasut apalagi hny caption berita mata,0
wis ojo kasihan bagai orang tua sepi butuh hati stlh pensiun,-1
vence kita aman kata antasari takut bunuh ninja,0
coba cek n ingat tidak nama akta diri demokrat,0
terus dakwa nista al quran diapain busuk penjara,-1
vence partai kuserahkan amirul joko,0
antek silah pakai logo baru selain demokrat kata vence,0
vence dkk gugat maka depak demokrat,0
apa sudah anda berik masyarakat dki banding ahokdjarot kaca,-1
pilih saya tetap tidak tidak lain hati,1
coba jawab jujur,0
dosa demokrat tidak demokrasi n malin kundang,-1
bp ahokdjarot baik buat jkt jkt butuh ahokdjarot p,1
kaya orang gila lama,-1
demokrat sudah milik nenek moyang,-1
buat demokrat adalah vence logo ala trinitas vence,0
baca tidak pasal,0
salam periode bapak awal pilkada tps tg priok jak ut,1
rumah ayo,0
nama tidak daftar orang diri demokrat,-1
bapak mau apa pesta pora boleh gerak jalan pagi tidak boleh,-1
sidang jalan terus bagai cara tetap gubernur cakep bner strategi salut,-1
apa mau mu sudah turut kini gilir nuruti saya,-1
mari kita doa bapak semoga hari pilkada nanti semua kondusif tidak curang,0
wah bener colek,0
ayo bapak ahokdjarot banyakin guyon ame becande dpd serius melulu tegang urat wajah tidak luwes,0
periode mantap,1
warga pulau ribu kata bapak kerja harus jujur,0
pihak pertama tahana pihak dua non tahana pihak tiga,0
saya bayang nanti bapak pilih tidak seberhasil apa lo ttep ain,-1
terus jasa negri kita gbu,1
bener atau hoax twit pakai ancam curhat attn,-1
bayar berapa ya para artis,-1
andai agussylvi tidak cagub ahokdjarot tidak teman bapak pasti mrk puji ahokdjarot,0
paksa anas paksa korupsi agar menang,-1
sudah pilih malaranggeng anas tidak mau,0
anas tahu tanpa uang dia tidak kalah malaranggeng,0
ajar anas buat korupsi,-1
tidak demokrasi partai demokrat,-1
apa mau mu kuberikan solusi kelak pakai,0
mereka senyum mu bapak tetap semangat mu,1
saya tahu apa mau kuberikan agussylvi orang,0
era autopilot agussylvi kusebut pertama kali,0
era autopilot tiba orang dukung n agussylvi,0
tweet gusur gusur saya tau awal sampai kpd nista agama skrng sudah beberapa thn,0
anda kenapa,0
saya bantu doa baik bt bapak sebelah dah kalang kabut be be be,1
jangan lupa tidak,1
twitter beberapa tahun saya sodor nama agussylvi,0
tidak prnh salah ckckckck,1
hibur lipur lara hati,0
pulang kawan kita bimo nugroho telah satu,0
bismillahirohmanirohiim doa banten bt,1
andai ingat dulu katak kebo n maka sisten auto pilot,-1
kita menang dik ibukota nkri bangga skalgis sulit langkah rezim korup mampu mng,1
tuhan selalu serta kalian,1
saya cium bau anyir pidato politik sby malam,-1
jurus ngeles kita tunggu hari dua hari pasti episode baru om,-1
semua kerja harus tuntas maka berik sempat kpd selesa,1
lanjut bapak dukung full,1
nanti balik kena diri sendiri,-1
semuga tuhan berik baik buat dki jakarta ibu kota negara buat bapak keluarga,1
kecuali kemaren istigosah tidak nyampur koplak koplak nyata isu otak hasip tidak salah,-1
bapak lihat ya tidak terus bilang bapak tidak perhatiin didik,-1
mana beliau nilai laknatullah,-1
doa banyak orang penuh kasiatnya yakin ahokdjarot dia orang baik jujur,1
bekas bintang pilem,0
saking ngejatuhin bapak mereka sampai laku hal kotor,-1
bukan gubernur jakarta sejati ingat dia hanya tumpang gelap cagub jokowi pilgub,-1
menang satu putar periode,1
prabowo salah usung siapa untung,0
mohon periksa benar sebab resah keruh bila fitnah,0
anda tidak pantas pemimpin orang pemimpin adalah tauladan sedang anda provokator tidak,-1
mau ikut nyoblos nomer atuh syg saya warga jatim salam ya bapak jangan serah kerja jujur,1
mau banget baju luar jkrt bs tidak ya pesan,1
malam saya coblos om orang takut tidak kuat tanggal baru saya,1
cam adalah mudharat bagi rakyat bangsa indonesia lapor,-1
smuga hari anda mksdkan mnjd km masuk pnjara bukan mnuji pilkada anda mrskn sprt ap ummat islam rskn,-1
kita harus dukung benar doa dzholimi seprti bapak ahokdjarot,1
gua satyam eva jayate benar pasti menang,1
artis kelas giring mau turun jalan dukung,1
saya stay jakarta ktp jawa coba ktp saya jakarta saya plih tidak semoga bapak ahokdjarot bapak ahokdjarot menang ya tuhan,1
doa sby sudah jawab tuhan kirim jujur tidak baper mending denger nyanyi giant,1
rezim tongkol,-1
salam bandung saya selalu doa hasil bapak,1
ya dia mah tau belang acara feny rose,-1
inget iklan kata buat anak coba buat ibu jakarta kota coba,1
kerja saya acungin jempol mulut nol bro semoga beli,1
tim laku tekan kepada warga pilih ahokdjarot ahokdjarot bl perlu main fisik aparat ba,-1
masukin freezer bapak sapa tau adem negara tidak malu sm demo jt or,-1
bapak blh bantu anak baru ajar yakin warga apa nanti,0
bapak ktp saya wktu baru bln november belum surat suara nyoblos gmna ya bapak solusi,0
selamat malam bapak apa boleh sampa keluh hubung lurah bon baru camat tebet terima kasih sblmny,0
saya ahokdjarot istimewaaaaa,1
sukses buat ahokdjarot jakarta,1
sewot kena laporin kalap jagoanya sakit,-1
woiii enak kamu jadiin ayat kitab suci kami bahan olok olok kamu emang nista al qur an,-1
ktp bulan okt tidak bapak kata blanko kosong mo panjang sim tidak bayar pajak stnk tidak tlg dibnt,0
cukup periode ya,1
marak narkoba dalang bukan rrc malaysia,0
semoga hasil bapak,1
meski saya bukan warga jakarta semoga bapak sukses gbu pilkada sukses,1
urus narkoba main mungkin cina piara malaysia,0
lagu sila tonton,1
abang abang setia maia begitu indah sm,1
mulut mu adalah harimau mu semua jalan baik buat ahokdjarot,1
orang seperti bapak rasa kita tidak ragu,1
ingat coblos nomer,1
makin jelas mau adu domba banser nu kubu,-1
salah pilih nyeselnya thn feb dtg tps masing jangan golput tiap suara mastik,1
maju terus bapak ahokdjarot never give up,1
tobat engkau belum lambat,-1
laut cina selatan adalah gol final sumber energi besar dunia,0
bantu buat pki telpon kim jong un tidak angkat oleh cina,0
bntu prjuangkan dik mmbangun jakarta sbg ibukota tara kota bsr dunia slmtkn,1
pilih korut jatuh atau laut cina selatan korut kita korban,0
siapin obat nyamuk ama sempak banyak bapak tembok dingin penjara tunggu,-1
nonton sby lemah semangat satu satu bangsa,-1
jpu kasus nista agama oleh hilang nyali saat hadap saksi ajuk pihak dakwa,-1
gaperlu dateng kirim nuklir sj,-1
tetap semangat usaha max hendak tuhan,1
politik luar neger baru cina kita urus diri masing,0
tidak bs selesai kapan selesai sidang,0
om agussylvi agussylvi om,1
ahoker pas aksi datang ya,0
hakim hakim sidang kasus nista agama oleh tidak netral putus akhir sudah baca,-1
pki tinggal sejarah cina kini sibuk laut cina selatan,0
halang siapa bukan habid halang koar sana sini teriak kafir kiri kanan,-1
hari,1
kata mereka akting,-1
pki sudah wafat jamin saya n papa,0
siiip mantap salam jari buat kalian didki,1
ahokdjarot ahokdjarot gubernur wagub dki jakarta,1
sedang tonton obrol ahokdjarot saiful jangan lupa tweet seru nonton tagar pic,0
ayo lapor ayo kapan gerak cemar nama baik,-1
rizieq n munarman murka soal ksatria salib muat web,0
cacat makruf dia tidak berani nasehat sby soal ksatria salib,0
bapak ma ruf aj ud maafin kenapa ulang,0
jongos takut ahog jelas sa,-1
sbnrnya noda agama skr dera ahokdjarot adlh produk soekarno thn pasal kuhp lantas da,0
sby dulu terima gelar ordo grand cross rizieq n munarman marah,0
ayo perang sj jangan demo sj,-1
head naga bukan aguan tomy n sby teman lewat tb silalahi,0
terus papua kenapa mau pimpin ole orang kafir bilang kafir tidak tau ibada sprti km mulut busuk,-1
emang harap nkri paling takut geng khilapah,-1
sakarepmu penting anda senang,0
emang dia menang nyalon kemaren,0
sembayang leluhur tomy tidak mau ogah komunis tidur atau santai kapal,-1
saya pokok saya,1
pernah lihat tomy acara waisak atau konghucu tidak dia tidur rumah,-1
semoga beri sehat sukses pikada waktu dekat we pray for fef,1
tomy n sby mau cuci uang proyek jembatan batal amirul,-1
tiba tiba dateng,0
saksi ahli hamdan rasyid minta pihak dakwa tunjuk bukti diri tidak independen,0
tomy binatang agama tidak punya aguan masih agama,-1
tidak pilih,1
manusia berkarakter seperti mau gubernur ketua tidak layak,-1
tomy shio anjing dia titip uang haram buat cuci,-1
jamin aguan kepala putri saya n nama master chen hadratus syeik tzu chi,0
sekal saya bukan fpi,0
menang langsung syahadat wae jo nanggung ya agussylvi,0
gausah demo byrn by war sj,-1
hampir bulan penuh bapak sllu trending indonesia abang banyak sayang ama dia terimakasih,1
fpi cuma jt ayo perang,-1
jokahok dukung ind,1
ngimpii jt islam,-1
perang pasti pasti,0
orang jalan politik saya ikutin sejak lulus kuliah,0
dana milu sby naga lewat tb silalahi,-1
ntar pas demo perang sj,-1
dm alamat kamu geh,0
lawan jgnkeroyokan sptfpi,-1
sby dulu sadap amirul sadap,-1
ktp guna tim daerah marunda khusus cina ilegal,-1
iya betul dengki tidak tenang kala kita bikin dengki masa tertib damai mau bkin,-1
analisa saya diats kertas bapak menang lawan tidak mudah serah sgl cr dilakn agar jkt tidak pimpin birokrasi bersih,1
sby maka institusi pribadi bangsat,-1
wiliardi wizar sudah sumpah demi tuhan antasari innocent,0
semangt pantang mundur,1
supporter pasang ahokdjarot,1
andai saya warga jkt tanpa ragu saya psti pilih tidak saya muslim saya amt sangat dukung salam jari,1
sptnya bapak jk sbg orang lama dipemerintahan gemets sm soal drdulu kaga prnh kyk gin model,-1
kamu jangan lihat dia taiiii,-1
maju terus,1
amirul sby sedang pidato pamungkas curah hati,0
maju terus nyemplung got,-1
corong aseng asing asong asin asempean,-1
salam jari gbu,1
maju mantap bapak mga sukses,1
sudah pasti saya teman tidak bakal nonton,-1
bapak besok tidak rumah lembang info,0
selamat kyai nu hujat kyai nu shame on shame on,-1
maruf kasus ahokdjarot fatwa politis mu investasi bodong,0
mana mana usir kami warga sumatera utara sangat senang jika bapak gubernur kami,1
kami kumpul sini kmajuan jakarta kami slalu brsatu dukung,1
tim bela demokrasi mesti jaksa henti kasus ahokdjarot,0
ingat da ingat tanggal hanya atau,1
pindah canel buat nnton jago semangat,1
emang lo pantes suwon dus nuril z,0
artis ibu kota dukung ahokdjarot ahokdjarot yok pilih ahokdjarot ahokdjarot coblos tidak ya bro,1
saya lbh milih nonton acara ahokdjarot ahokdjarot banding nonton drama melankolis ala baperan,1
habib palsu novel bamukmin lapor ahokdjarot atas saksi palsu,0
aneh saksi lapor ahokdjarot september padahal pidato ahokdjarot september,0
nonton sang bima puntadewa,0
bocah tua allay didengerin,-1
sudah nanti beye dgr,-1
saksi lapor ahokdjarot pernah ancam jokowi agar pecat kapolri menkopolhukam,0
ya tuhan tyme apa bapak mantan selalu selalu adu domba ya apa sa,-1
semoga bapak basuki ahokdjarot amanah menjlankan tugas,1
tidak suka ahokdjarot harap polda live tv sita,0
sekal tetap,1
mending ngopi timbang lihat sby pidato,-1
hati nurani paling gabung ahokdjarot sudah kerja nyata hasil,1
tetap semangat bapak walaupun banyak tantang hadap,1
jeblos penjara cepat,-1
saksi lapor ahokdjarot tangkap foto bareng buni yani latih perang makar,0
mampir tomang bapak langgan banjir lewat musrenbang belum tembus,0
jangan marah bapak reza mlutmu harimau,-1
kata lo,0
dengar kilas pidato sang mantan makin semangat menang ahokdjarot putar,1
berpendapat kasus duga nista agama oleh bukan isu bineka,0
ungkap bohong irena handono lapor ahokdjarot bukan mantan biarawati,0
nonton pasti baru p tidak nonton kt sudah tau isi,1
bro blusukan l pisang baru matraman tidak mht nanti saya teman awang,0
lihatin wawancara bapak lihat cerdas sukses bapak sukses lancar pilkada februari,1
alhmdulillah kl memang benar nyata benar tuhan tidak tidur,1
beda orang kerja orang,0
bongkar konspirasi politik jatuh ahokdjarot,0
demokrat iya lapor ahokdjarot memang dukung agussylvi kenapa,0
masuk bapak jokowi tidak keluh apalagi medsos,1
saya usul dokter awat rmhskt puskesmas hrs lihat film patch adams bljr baik kualitas hdp pasien bukan cuma mengobatitks,0
saksi lapor ahokdjarot foto bareng sby nyata tipu ulung,0
tidak harus orang jakarta indonesia butuh orang sedikit gila macam,1
ikut nyimak,0
nonton pasti tidak bakal kecewa buat nambah ilmu kemudian hari,1
emangnye berani negur ahokdjarot tul tidak,-1
sedang tonton obrol ahokdjarot saiful jangan lupa tweet seru nonton t,0
inti orang birokrat adalah layan kata kompastv sekarang,0
eksklusif novel bamukmin fpi ungkap rekayasa jahat hadap ahokdjarot,0
bongkar konspirasi saksi lapor kasus ahokdjarot,0
nonton ayo wawancara kompastv sekarang ya,0
ahokdjarot sbg ayan masyarakat bukti ahokdjarot tidur dibangunin warga hanya tuk selfi,1
saya pilih tidak bapak krna sudah byk bukti nyata hasil kinerja apalgi pilih pasti lbh byk ubah jakrta,1
iya tweet positif tular hal positif orang lain bangun diri sendiri arah lbh baik,1
kita semua gengsi malu lihat bapak mantan hanya curhat sa,-1
bapak gmna mba tanda sudah jelas agama nista ulama mba hina mba sehat,-1
mantap saya putar ahokdjarot ahokdjarot,1
tadi sudah stanby,1
ayo ikut ikut hari ahokdjarot saiful hidayat saat jangan lupa tweet tagar,0
jelas bikin panas neger,-1
fpi missionaris maksud rusak islam,-1
bagi saya bapak adalah pahlawan,1
saya coblos tidak mantap,1
be saya be,1
ngk tangkap ya curah anak negri,0
novel saksi lapor ahokdjarot habib palsu biang rusuh,0
ungkap saksi lapor ahokdjarot kait timses agussylvi fpi,0
jangan lupa abis nyoblos kawal hitung,1
sapa kandidat bapak sekarang,1
nonton wawancara,0
mari warga jakarta bapak wujud mimpi jakarta lebih baik coblos tidak,1
iya ni emg sumber pecah,-1
coblosbadjanomor dua saksi nelayan sidang ahokdjarot tidak paham substansi surat al maidah,0
skenario jahat cikeas korban maruf adu domba nu,-1
selamat juang bapak benah jkt benah indonesia suksma,1
